Date,Census,Tree_Number,Shelter_type,Builder_order,Ara,Hem,Lep,Col,Orth,Hym,Dip,Egg,Gall,Miscellaneous,Leaf Count,Reps,,,,,,,,,
8/7/24,4,T10-04,Web,Ara,1,0,0,0,0,0,0,0,0,Plus Dip prey,1,1,,,,,,,,,
8/7/24,4,T10-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,21,,,,,,,,,
8/7/24,4,T10-03,Web,Ara,0,0,0,0,0,0,0,0,0,Twig web,0,1,,,,,,,,,
8/7/24,4,T10-03,Gall,,0,0,0,0,0,0,0,0,48,Witch hats,NA,NA,,,,,,,,,
8/7/24,4,T10-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
8/7/24,4,T10-05,Gall,,0,0,0,0,0,0,0,0,5,Witch hats,NA,NA,,,,,,,,,
8/7/24,4,T10-06,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,6,,,,,,,,,
8/7/24,4,T10-06,Web,Ara,0,0,0,0,0,0,0,0,0,Dead hem prey,2,1,,,,,,,,,
8/7/24,4,T10-06,Gall,,0,0,0,0,0,0,0,0,7,Witch hats,NA,NA,,,,,,,,,
8/7/24,4,T10-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,5,,,,,,,,,
8/7/24,4,T12-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T12-01,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T12-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,16,,,,,,,,,
8/7/24,4,T12-04,Gall,,0,0,0,0,0,0,0,0,8,Witch hats,NA,NA,,,,,,,,,
8/7/24,4,T12-06,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T12-06,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T12-06,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,2,1,,,,,,,,,
8/7/24,4,T12-06,Gall,,0,0,0,0,0,0,0,0,73,Orange,NA,NA,,,,,,,,,
8/7/24,4,T11-01,Web,Ara,0,0,0,0,0,0,0,0,0,Probably ara,1,1,,,,,,,,,
8/7/24,4,T11-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T11-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
8/7/24,4,T11-01,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/7/24,4,T11-01,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/7/24,4,T11-01,Gall,,0,0,0,0,0,0,0,0,84,"83 Orange, 1 brown spiny one",NA,NA,,,,,,,,,
8/7/24,4,T11-07,Web,Ara,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
8/7/24,4,T11-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T11-10,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac,1,1,,,,,,,,,
8/7/24,4,T11-10,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T11-10,Fold,Lep,0,0,1,0,0,0,0,0,0,Pupa? Don't think its eclosed,1,1,,,,,,,,,
8/7/24,4,T11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/7/24,4,T11-13,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,6,,,,,,,,,
8/7/24,4,T11-12,Web,Ara,1,0,0,0,0,0,0,0,0,Twigs,0,1,,,,,,,,,
8/7/24,4,T14-01,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T14-02,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/7/24,4,T14-10,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
8/7/24,4,T14-13,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/7/24,4,T14-14,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/7/24,4,T14-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/7/24,4,T14-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/7/24,4,T14-27,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
8/7/24,4,T14-27,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,7,1,,,,,,,,,
8/7/24,4,T14-27,Gall,,0,0,0,0,0,0,0,0,9,Bulgy vein galls,NA,NA,,,,,,,,,
8/7/24,4,T14-27,Gall,,0,0,0,0,0,0,0,0,16,Orange,NA,NA,,,,,,,,,
8/7/24,4,T14-29,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T14-29,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T14-29,Curl,Hem,0,0,0,0,0,1,0,0,0,Probably hem. With silk in side. Adult wasp par?,1,1,,,,,,,,,
8/7/24,4,T14-29,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T14-29,Gall,,0,0,0,0,0,0,0,0,25,Orange,NA,NA,,,,,,,,,
8/7/24,4,T14-30,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
8/7/24,4,T14-30,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T14-30,Web,Lep,0,0,0,0,0,2,0,0,0,Probably lep. 2 par wasp adults,1,1,,,,,,,,,
8/7/24,4,T14-30,Gall,,0,0,0,0,0,0,0,0,5,Orange,NA,NA,,,,,,,,,
8/7/24,4,T13-02,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T13-03,Gall,,0,0,0,0,0,0,0,0,29,Orange,NA,NA,,,,,,,,,
8/7/24,4,T13-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/7/24,4,T13-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/7/24,4,T13-08,Gall,,0,0,0,0,0,0,0,0,4,Big ball gall,NA,NA,,,,,,,,,
8/7/24,4,T13-08,Gall,,0,0,0,0,0,0,0,0,428,Orange,NA,NA,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T01-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T01-01,Gall,,0,0,0,0,0,0,0,0,4,Spiked pinches,NA,NA,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,1,0,0,0,0,0,0,0,0,Plus thorns and branches,2,1,,,,,,,,,
9/1/24,5,T01-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus thorns and twigs,4,1,,,,,,,,,
9/1/24,5,T01-01,Gall,,0,0,0,0,0,0,0,0,22,Orange,NA,NA,,,,,,,,,
9/1/24,5,T01-08,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T01-09,Fold,Lep,0,0,0,0,0,0,0,0,0,Eclosed lep pupa,1,1,,,,,,,,,
9/1/24,5,T01-17,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branches,2,1,,,,,,,,,
9/1/24,5,T01-17,Web,Ara,0,0,0,0,0,0,0,0,0,Plus stems,1,1,,,,,,,,,
9/1/24,5,T01-17,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T01-17,Web,Unk,0,1,0,0,0,0,0,0,0,Plus stem,1,1,,,,,,,,,
9/1/24,5,T01-18,Gall,,0,0,0,0,0,0,0,0,184,,NA,NA,,,,,,,,,
9/1/24,5,T02-03,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-03,Web,Unk,0,0,0,0,0,0,0,0,0,2 dead leaves from different tree,29,1,,,,,,,,,
9/1/24,5,T02-18,Gall,,0,0,0,0,0,0,0,0,1,Point-in gall,NA,NA,,,,,,,,,
9/1/24,5,T02-18,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T02-07,Web,Ara,1,0,0,0,0,0,0,0,0,Large fly/small dragonfly in web,5,1,,,,,,,,,
9/1/24,5,T02-07,Web,Lep,0,0,0,0,0,0,0,0,0,Acrobasis,1,1,,,,,,,,,
9/1/24,5,T02-07,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T02-07,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-07,Fold,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branch. Two shed spider skins,4,1,,,,,,,,,
9/1/24,5,T02-07,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T02-07,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-07,Web,Unk,0,0,0,0,0,0,0,0,0,Plus twig,1,1,,,,,,,,,
9/1/24,5,T02-09,Web,Fold,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
9/1/24,5,T02-09,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-09,Web,Ara,0,0,0,0,0,0,0,0,0,Plus stems and twigs,12,1,,,,,,,,,
9/1/24,5,T02-09,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twigs,2,1,,,,,,,,,
9/1/24,5,T02-09,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T02-10,Web,Ara,1,0,0,0,0,0,0,0,0,On branches,0,2,,,,,,,,,
9/1/24,5,T02-10,Web,Ara,0,0,0,0,0,0,0,0,0,1 dead leaf plus goes out of range,1,1,,,,,,,,,
9/1/24,5,T02-13,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T02-13,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
9/1/24,5,T02-16,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T02-16,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-16,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T02-17,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T03-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
9/1/24,5,T03-01,Web,Ara,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
9/1/24,5,T03-01,Gall,,0,0,0,0,0,0,0,0,9,Orange,NA,NA,,,,,,,,,
9/1/24,5,T03-04,Web,Ara,0,0,0,0,0,0,0,0,0,,9,1,,,,,,,,,
9/1/24,5,T03-04,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T03-04,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T03-04,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T03-04,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T03-04,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T03-04,Web,Ara,0,0,0,0,0,0,0,0,0,On trunk and flagging,0,1,,,,,,,,,
9/1/24,5,T03-04,Gall,,0,0,0,0,0,0,0,0,35,Orange,NA,NA,,,,,,,,,
9/1/24,5,T03-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T03-05,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T03-05,Web,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T03-05,Web,Ara,1,0,0,0,0,0,0,0,0,Plus stems,4,1,,,,,,,,,
9/1/24,5,T03-07,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T03-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T03-07,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T03-11,Web,Ara,1,0,0,0,0,0,0,0,0,On branches,0,1,,,,,,,,,
9/1/24,5,T03-11,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branch,1,1,,,,,,,,,
9/1/24,5,T04-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T04-01,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,7,1,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,4,2,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/1/24,5,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
9/1/24,5,T05-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T05-01,Web,Ara,0,0,0,0,0,0,0,0,0,On branches,0,1,,,,,,,,,
9/1/24,5,T05-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,1,3,,,,,,,,,
9/1/24,5,T05-01,Gall,,0,0,0,0,0,0,0,0,42,Doughnuts,NA,NA,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,1,1,,,,,,,,,
9/1/24,5,T05-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,7,,,,,,,,,
9/1/24,5,T05-05,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
9/1/24,5,T05-05,Roll,Lep,0,0,0,0,0,0,0,0,0,Eclosed par pupa,1,1,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/1/24,5,T05-05,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,0,0,0,0,0,0,0,0,0,On branches,0,2,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,On twigs,0,1,,,,,,,,,
9/1/24,5,T05-05,Web,Ara,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/1/24,5,T05-05,Gall,,0,0,0,0,0,0,0,0,66,Witch hats,NA,NA,,,,,,,,,
9/1/24,5,T05-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,20,,,,,,,,,
9/1/24,5,T05-07,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,3,,,,,,,,,
9/1/24,5,T05-07,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T05-07,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T05-07,Gall,,0,0,0,0,0,0,0,0,4,Witch hats,NA,NA,,,,,,,,,
9/1/24,5,T05-08,Web,Ara,1,0,0,0,0,0,0,0,0,,9,1,,,,,,,,,
9/1/24,5,T05-08,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/1/24,5,T05-08,Gall,,0,0,0,0,0,0,0,0,125,Bump,NA,NA,,,,,,,,,
9/1/24,5,T05-10,Web,Ara,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/1/24,5,T05-10,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
9/1/24,5,T05-12,Web,Ara,1,0,0,0,0,0,0,0,0,On branches,0,1,,,,,,,,,
9/1/24,5,T05-10,Gall,,0,0,0,0,0,0,0,0,2,Witch hats,NA,NA,,,,,,,,,
9/1/24,5,T05-12,Web,Unk,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/1/24,5,T05-12,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T05-14,Web,Ara,1,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/1/24,5,T05-14,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/1/24,5,T05-17,Gall,,0,0,0,0,0,0,0,0,394,Green bumps,NA,NA,,,,,,,,,
9/1/24,5,T05-17,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
9/1/24,5,T05-19,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,2,1,,,,,,,,,
9/1/24,5,T05-19,Gall,,0,0,0,0,0,0,0,0,7,Orange,NA,NA,,,,,,,,,
8/30/24,5,T14-32,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/30/24,5,T14-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/30/24,5,T14-01,Web,Lep,0,3,0,0,0,0,0,0,0,Aphids,1,1,,,,,,,,,
8/30/24,5,T14-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twigs,1,1,,,,,,,,,
8/30/24,5,T14-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,1,1,,,,,,,,,
8/30/24,5,T04-05,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
8/30/24,5,T04-05,Tie,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,2,1,,,,,,,,,
8/30/24,5,T04-08,Web,Ara,1,0,0,0,0,0,0,0,0,Plus one leaf out of range,2,1,,,,,,,,,
8/30/24,5,T04-08,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branch,1,1,,,,,,,,,
8/30/24,5,T04-08,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/30/24,5,T04-12,Tie,Lep,0,0,0,0,0,1,0,0,0,Lep parasitized,2,1,,,,,,,,,
8/30/24,5,T04-13,Web,Ara,0,0,0,0,0,0,0,0,0,1 dead leaf,6,1,,,,,,,,,
8/30/24,5,T04-13,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
8/30/24,5,T04-14,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/30/24,5,T04-14,Tie,Lep,0,0,0,0,0,0,0,0,0,Dead lep,2,1,,,,,,,,,
8/30/24,5,T04-14,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,18,,,,,,,,,
8/30/24,5,T04-14,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/30/24,5,T04-14,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,3,,,,,,,,,
8/30/24,5,T04-14,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/30/24,5,T04-14,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
8/30/24,5,T04-14,Web,Ara,1,0,0,0,0,0,0,1,0,Egg sac,2,1,,,,,,,,,
8/30/24,5,T04-14,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,2,1,,,,,,,,,
8/30/24,5,T04-14,Gall,,0,0,0,0,0,0,0,0,78,Witch hats,NA,NA,,,,,,,,,
8/30/24,5,T04-15,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,3,1,,,,,,,,,
8/30/24,5,T04-18,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,2,1,,,,,,,,,
8/30/24,5,T04-18,Web,Ara,1,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
8/30/24,5,T04-18,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,12,,,,,,,,,
8/30/24,5,T04-18,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/30/24,5,T04-18,Web,Ara,0,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
8/30/24,5,T04-18,Tie,Lep,0,0,0,0,0,0,0,0,0,Some kind of pupa?,2,1,,,,,,,,,
8/30/24,5,T04-18,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/30/24,5,T04-19,Web,Ara,0,0,0,0,0,0,0,0,0,,9,1,,,,,,,,,
8/30/24,5,T04-19,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/30/24,5,T04-19,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
8/30/24,5,T04-18,Gall,,0,0,0,0,0,0,0,0,19,Witch hats,NA,NA,,,,,,,,,
9/2/24,5,T06-02,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,8,,,,,,,,,
9/2/24,5,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/2/24,5,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,On branches,0,1,,,,,,,,,
9/2/24,5,T06-02,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/2/24,5,T06-02,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T06-02,Web,Lep,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/2/24,5,T06-02,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T06-02,Web,Lep,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/2/24,5,T06-02,Gall,,0,0,0,0,0,0,0,0,11,Fuzzies,NA,NA,,,,,,,,,
9/2/24,5,T06-04,Web,Ara,1,0,0,0,0,0,0,0,0,,8,1,,,,,,,,,
9/2/24,5,T06-04,Tie,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T06-04,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twigs,3,1,,,,,,,,,
9/2/24,5,T06-04,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T06-10,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,14,,,,,,,,,
9/2/24,5,T06-10,Web,Lep,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/2/24,5,T06-10,Curl,Hem,0,6,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/2/24,5,T06-10,Web,Lep,0,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
9/2/24,5,T06-10,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
9/2/24,5,T06-10,Web,Ara,0,0,0,0,0,0,0,0,0,On trunks,0,1,,,,,,,,,
9/2/24,5,T06-10,Web,Lep,0,0,1,0,0,0,0,0,0,,2,2,,,,,,,,,
9/2/24,5,T06-10,Web,Lep,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/2/24,5,T06-10,Web,Ara,1,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
9/2/24,5,T06-10,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T06-10,Web,Ara,1,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/2/24,5,T06-10,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/2/24,5,T06-10,Gall,,0,0,0,0,0,0,0,0,741,Fuzzies,NA,NA,,,,,,,,,
9/2/24,5,T08-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus stems,1,1,,,,,,,,,
9/2/24,5,T08-01,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,13,,,,,,,,,
9/2/24,5,T08-01,Tie,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,2,1,,,,,,,,,
9/2/24,5,T08-01,Tie,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
9/2/24,5,T08-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
9/2/24,5,T08-03,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/2/24,5,T08-03,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
9/2/24,5,T08-07,Tie,Lep,0,0,1,0,0,1,0,0,0,Stink bug,4,1,,,,,,,,,
9/2/24,5,T08-07,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
9/2/24,5,T08-07,Web,Lep,0,0,1,0,0,0,0,0,0,,4,1,,,,,,,,,
9/2/24,5,T08-07,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/2/24,5,T08-07,Tie,Lep,0,0,0,0,0,0,0,0,0,,4,2,,,,,,,,,
9/2/24,5,T08-07,Tie,Lep,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
9/2/24,5,T08-07,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,4,,,,,,,,,
9/2/24,5,T08-07,Web,Lep,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
9/2/24,5,T08-08,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,136,,,,,,,,,
9/2/24,5,T08-08,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,3,,,,,,,,,
9/2/24,5,T08-08,Web,Ara,1,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
9/2/24,5,T08-08,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
9/2/24,5,T08-08,Web,Ara,1,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
9/2/24,5,T08-08,Curl,Hem,0,0,0,0,0,1,0,0,0,Ant,1,1,,,,,,,,,
9/2/24,5,T08-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
